"";"sat";"tothrs";"hsize";"hsrank";"hsperc";"colgpa";"athlete";"female";"white";"black";"gpaletter"
"3533";1210;54;3,24;18;5,55555555555556;2,8699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3534";1170;88;1,26;11;8,73015873015873;3,29;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3535";1050;45;1,33;39;29,3233082706767;2,3499999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3536";1040;15;1,53;49;32,0261437908497;2,4000001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3537";1060;17;1,42;30;21,1267605633803;1,52;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3538";1060;123;1,26;16;12,6984126984127;2,78;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3539";830;14;1,65;21;12,7272727272727;2,28;"FALSE";"FALSE";"FALSE";"FALSE";"C"
"3540";800;96;0,1;3;30;2,21;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3541";960;15;1,64;82;50;2,3299999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3542";1020;40;4,0300002;23;5,70719574654115;2,8;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3543";1130;54;4,0300002;13;3,22580629152326;2,51;"FALSE";"FALSE";"FALSE";"TRUE";"B"
"3544";820;59;4,3000002;25;5,81395321795566;1,72;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3545";880;15;3,75;89;23,7333333333333;0,52999997;"FALSE";"FALSE";"FALSE";"TRUE";"D"
"3546";840;72;4,3000002;106;24,651161644132;2,02;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3547";1070;48;1,21;17;14,0495867768595;2,75;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3548";1020;37;1,22;55;45,0819672131148;2,4300001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3549";1080;83;0,66000003;43;65,1515121900828;2,4300001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3550";750;12;0,66000003;50;75,7575723140498;0,66000003;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3551";940;82;0,66000003;37;56,0606035123968;2,1500001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3552";1110;17;1,08;4;3,7037037037037;3,4100001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3553";950;38;1,22;96;78,6885245901639;1,39;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3554";1260;12;1,08;16;14,8148148148148;3,75;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3555";1150;76;0,66000003;12;18,1818173553719;2,8599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3556";860;72;0,66000003;21;31,8181803719009;2,7;"TRUE";"FALSE";"TRUE";"FALSE";"B"
"3557";820;40;1,22;82;67,2131147540984;1,65;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3558";890;94;0,64999998;41;63,0769250177515;2,77;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3559";1310;52;1,22;1;0,819672131147541;4;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3560";1180;83;0,66000003;4;6,06060578512398;3,96;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3561";1080;46;1,22;13;10,655737704918;3,6700001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3562";840;15;1,08;48;44,4444444444444;3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3563";1160;49;1,22;38;31,1475409836066;2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3564";1090;52;1,22;24;19,672131147541;2,55;"FALSE";"FALSE";"FALSE";"FALSE";"B"
"3565";1010;65;0,54000002;43;79,6296266803842;1,89;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3566";910;79;0,43000001;6;13,9534880475933;2,6900001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3567";730;101;0,37;17;45,9459459459459;2,4200001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3568";1180;17;2,75;8;2,90909090909091;3,8199999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3569";930;15;2,95;50;16,9491525423729;2,26;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3570";1210;53;2,3900001;1;0,418410024334309;3,49;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3571";1320;24;2,3099999;63;27,2727284533649;1,41;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3572";1040;81;2,3299999;27;11,5879833299564;2,02;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3573";1080;117;2,3299999;23;9,87124505885172;2,8699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3574";910;113;0,81999999;4;4,87804883997621;2,02;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3575";1350;49;0,83999997;1;1,1904762329932;3,6900001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3576";1110;17;0,74000001;1;1,35135133308985;3,1700001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3577";1230;12;0,74000001;6;8,10810799853908;3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3578";1000;42;0,62;4;6,45161290322581;1,88;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3579";1000;118;0,52999997;12;22,6415107155572;2,5999999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3580";1120;17;1,8;8;4,44444444444444;3,23;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3581";1080;19;1,8;22;12,2222222222222;3,1500001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3582";890;98;1,83;23;12,568306010929;1,9299999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3583";870;52;1,6;16;10;2,1700001;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3584";920;15;1,8;46;25,5555555555556;1,6;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3585";1190;46;1,6;3;1,875;3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3586";910;18;1,8;37;20,5555555555556;2,72;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3587";860;14;1,85;29;15,6756756756757;2,5699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3588";880;18;1,6;27;16,875;2,8299999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3589";990;96;1,83;16;8,7431693989071;1,8099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3590";1010;50;1,5700001;25;15,923565864741;2,3399999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3591";1340;116;1,55;1;0,645161290322581;3,8299999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3592";860;18;1,5599999;54;34,6153868343197;3,05;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3593";1120;78;1,55;37;23,8709677419355;2,8399999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3594";940;68;1,55;18;11,6129032258065;2,1099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3595";890;92;1,6799999;21;12,5000007440477;2,72;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3596";1150;59;1,62;45;27,7777777777778;3,27;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3597";1000;18;1,5599999;29;18,5897447813939;2,1600001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3598";1040;49;1,65;8;4,84848484848485;2,8900001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3599";700;68;1,55;70;45,1612903225806;2,3599999;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3600";1040;15;1,5599999;16;10,2564109138725;2,9300001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3601";1000;12;2,8399999;35;12,3239440959135;2,75;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3602";980;13;2,73;40;14,6520146520147;3,0699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3603";1090;12;2,3399999;33;14,1025647052378;2,5;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3604";1140;46;2,8699999;39;13,5888506476951;2,1500001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3605";1050;45;2,5699999;95;36,9649819830732;1,95;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3606";890;16;2,3399999;88;37,6068392139675;1,4299999;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3607";1100;17;2,3399999;30;12,820513368398;3,6400001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3608";980;111;2,5699999;31;12,0622572786871;2,5799999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3609";920;16;2,3399999;46;19,6581204982103;1,87;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3610";970;38;2,5699999;45;17,5097283077715;2,26;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3611";1020;14;2,3399999;46;19,6581204982103;0,63999999;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3612";1070;14;2,3399999;36;15,3846160420776;2,46;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3613";880;125;2,5699999;4;1,55642029402414;3,3699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3614";1130;17;2,3399999;13;5,55555579297247;0,94;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3615";1320;14;2,3399999;3;1,2820513368398;3,8499999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3616";780;73;2,5699999;6;2,3346304410362;3,47;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3617";1130;14;2,3399999;88;37,6068392139675;0;"FALSE";"FALSE";"TRUE";"FALSE";NA
"3618";820;19;2,3399999;148;63,2478659507635;2,3099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3619";1190;99;2,5699999;11;4,28015580856637;2,74;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3620";960;81;2,22;36;16,2162162162162;2,49;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3621";1140;118;2,5699999;5;1,94552536753017;2,78;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3622";1140;75;2,22;20;9,00900900900901;3,1199999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3623";1020;18;2,3399999;26;11,1111115859449;2,1600001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3624";1150;75;2,22;18;8,10810810810811;2,2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3625";1050;53;2,5699999;24;9,33852176414482;3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3626";1190;94;2,4100001;7;2,90456419483136;2,4100001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3627";1070;17;2,3399999;30;12,820513368398;2,76;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3628";980;93;2,0899999;18;8,61244060346606;2,26;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3629";1000;17;2,3399999;41;17,5213682701439;3,05;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3630";1140;17;2,3399999;44;18,8034196069837;1,58;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3631";1150;18;2,3399999;35;14,9572655964643;1,88;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3632";1350;97;2,4100001;4;1,65975096847506;3,29;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3633";1020;113;2,4100001;3;1,2448132263563;3,47;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3634";1030;16;2,3399999;23;9,82906024910514;3,3099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3635";960;88;2,0899999;26;12,4401919827843;2,0899999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3636";1160;83;2,0899999;14;6,69856491380693;2,72;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3637";940;91;2,4100001;16;6,63900387390025;2,5;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3638";1350;17;2,3399999;31;13,2478638140113;3,23;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3639";1030;17;2,3399999;29;12,3931629227847;2,4100001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3640";890;49;2;89;44,5;2,53;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3641";1150;12;2,3399999;50;21,3675222806633;2,0799999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3642";1020;57;2;4;2;2,75;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3643";940;13;2,3399999;80;34,1880356490614;2,0699999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3644";1070;87;1,27;25;19,6850393700787;2,5999999;"TRUE";"FALSE";"TRUE";"FALSE";"B"
"3645";1260;49;1,37;4;2,91970802919708;4;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3646";940;112;1,21;66;54,5454545454545;2,9100001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3647";1080;57;1,37;17;12,4087591240876;2,24;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3648";1260;18;1,27;19;14,9606299212598;4;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3649";1120;48;1,37;10;7,2992700729927;2,54;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3650";880;18;1,28;69;53,90625;2,1099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3651";1130;76;1,27;1;0,78740157480315;3,96;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3652";1040;47;1,37;18;13,1386861313869;2,78;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3653";800;19;0,86000001;6;6,97674410492158;1,84;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3654";690;115;0,79000002;12;15,1898730331678;2,5699999;"TRUE";"FALSE";"FALSE";"TRUE";"B"
"3655";1200;16;0,46000001;3;6,52173898865785;2,5;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3656";790;44;0,41;15;36,5853658536585;2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3657";1210;51;0,41;1;2,4390243902439;2,6400001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3658";1130;17;0,46000001;8;17,3913039697543;1,8200001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3659";830;19;0,34999999;20;57,1428587755103;2,3099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3660";970;115;0,23;8;34,7826086956522;2,1300001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3661";1090;41;0,25999999;4;15,3846159763314;2,29;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3662";1020;112;3,73;56;15,0134048257373;3,23;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3663";1070;101;3,73;83;22,2520107238606;2,53;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3664";980;15;4,1500001;130;31,3253004499928;3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3665";790;14;4,1500001;156;37,5903605399913;0,85000002;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3666";1200;108;3,73;34;9,11528150134048;2,8900001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3667";1230;14;4,1500001;9;2,16867464653796;3,71;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3668";1390;98;3,73;5;1,34048257372654;3,5;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3669";1030;11;4,1500001;211;50,8433722688344;1,27;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3670";970;116;3,73;26;6,97050938337802;2,9300001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3671";1300;17;4,1500001;2;0,481927699230658;4;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3672";910;20;4,1500001;246;59,2771070053709;2,2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3673";1220;46;3,9000001;27;6,92307674556213;2,95;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3674";1050;40;3,9000001;67;17,1794867389875;1,87;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3675";1170;39;3,9000001;40;10,2564099934254;2,3299999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3676";1060;73;3,73;124;33,2439678284182;1,91;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3677";1000;92;4,1500001;37;8,91566243576717;3,0899999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3678";980;72;4,1500001;166;39,9999990361446;2,0899999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3679";1080;12;4,1500001;79;19,036144119611;2,25;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3680";850;102;3,73;64;17,1581769436997;2,26;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3681";990;78;4,1500001;66;15,9036140746117;1,88;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3682";840;17;4,1500001;74;17,8313248715343;2,47;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3683";1320;17;4,1500001;8;1,92771079692263;2,9400001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3684";1030;43;3,9000001;245;62,8205112097305;1,6900001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3685";990;16;4,1500001;77;18,5542164203803;2,8099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3686";980;122;3,73;71;19,0348525469169;2,3499999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3687";1010;16;4,1500001;32;7,71084318769053;2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3688";1050;41;3,9000001;90;23,0769224852071;2,24;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3689";1120;53;3,9000001;78;19,9999994871795;2,5599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3690";1010;52;3,9000001;49;12,5641022419461;2,5899999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3691";910;47;3,6500001;67;18,356163880653;2,4000001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3692";1360;74;4,29;4;0,932400932400932;3,02;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3693";1070;88;4,0100002;75;18,7032409624319;2,01;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3694";1090;14;4,1599998;1;0,240384626941569;3,8499999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3695";1190;46;3,6500001;9;2,46575335710265;2,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3696";1100;46;3,6500001;37;10,1369860236442;2,5599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3697";750;30;0,54000002;5;9,25925891632374;1,7;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3698";970;34;0,25999999;18;69,2307718934912;2,1400001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3699";1050;42;0,31;8;25,8064516129032;2,28;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3700";930;11;0,76999998;15;19,480519986507;1,09;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3701";990;47;0,87;18;20,6896551724138;2,55;"FALSE";"FALSE";"FALSE";"TRUE";"B"
"3702";950;110;0,34999999;16;45,7142870204082;2,22;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3703";850;112;0,34999999;8;22,8571435102041;3,1199999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3704";1080;47;0,34;5;14,7058823529412;3,3800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3705";900;16;0,28999999;21;72,4137956004757;0,68000001;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3706";870;68;0,36000001;18;49,9999986111112;2,3900001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3707";820;90;0,34999999;9;25,7142864489796;3,03;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3708";720;75;1,35;21;15,5555555555556;2,05;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3709";1060;79;0,34;10;29,4117647058824;2,1800001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3710";1150;42;1,45;3;2,06896551724138;3,8299999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3711";990;55;1,1799999;28;23,7288155702386;1,8099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3712";1130;80;1,1799999;6;5,08474619362256;2,9100001;"FALSE";"FALSE";"FALSE";"TRUE";"B"
"3713";1120;52;1,45;20;13,7931034482759;2,1500001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3714";770;16;1,4299999;12;8,39160897843419;1,1799999;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3715";1230;18;1,4299999;3;2,09790224460855;3,3800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3716";1080;60;0,15000001;2;13,3333324444445;2,9300001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3717";780;59;0,15000001;6;39,9999973333335;2,0999999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3718";1070;94;1,91;33;17,2774869109948;1,9299999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3719";920;32;2,54;84;33,0708661417323;1,9;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3720";930;47;2,54;89;35,0393700787402;1,63;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3721";910;105;1,91;36;18,848167539267;3,6900001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3722";1050;46;2,54;33;12,992125984252;3,5;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3723";880;46;2,54;127;50;1,9299999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3724";850;48;2,54;99;38,9763779527559;1,85;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3725";1320;15;2,8699999;26;9,0592337651301;2,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3726";990;114;2,46;160;65,0406504065041;2,27;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"3727";1130;16;2,1099999;12;5,68720406100493;3,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3728";1050;114;1,91;28;14,6596858638743;2,6700001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3729";1010;41;2,54;36;14,1732283464567;1,9;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3730";970;114;1,91;39;20,4188481675393;3,5;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3731";880;10;2,1099999;85;40,2843620987849;2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3732";1050;30;2,54;96;37,7952755905512;2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3733";1120;75;2,53;13;5,13833992094862;2,6900001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3734";710;12;2,8699999;144;50,1742177761052;2;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3735";1200;128;1,91;15;7,85340314136126;2,1800001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3736";1060;14;2,1099999;39;18,483413198266;1,64;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3737";840;12;2,79;68;24,3727598566308;2,25;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3738";1100;41;2,54;8;3,1496062992126;2,8499999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3739";890;51;2,53;48;18,9723320158103;2,4100001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3740";1070;16;2,1099999;7;3,31753570225288;3,4300001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3741";1100;72;2,53;3;1,18577075098814;3,1600001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3742";930;42;2,54;38;14,9606299212598;2,04;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3743";990;97;1,91;82;42,9319371727749;1,71;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3744";880;44;2,54;56;22,0472440944882;1,9;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3745";1100;13;2,1099999;58;27,4881529615238;1,23;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3746";920;112;1,91;84;43,979057591623;2,5599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3747";1080;50;2,54;4;1,5748031496063;3,8199999;"FALSE";"FALSE";"FALSE";"FALSE";"A"
"3748";1030;47;2,54;14;5,51181102362205;2,97;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3749";1120;88;2,53;20;7,90513833992095;1,88;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3750";860;18;2,1099999;83;39,3364947552841;1,33;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3751";1000;17;2,1099999;12;5,68720406100493;2,7;"FALSE";"FALSE";"FALSE";"FALSE";"B"
"3752";1060;112;2,3399999;90;38,461540105194;2,03;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3753";990;103;2,3399999;23;9,82906024910514;3,1300001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3754";1140;77;2,5599999;24;9,37500036621095;3,1500001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3755";1170;57;2,5599999;20;7,81250030517579;2,8;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3756";1290;69;2,5599999;2;0,781250030517579;3,24;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3757";1100;77;2,5599999;52;20,3125007934571;2,6199999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3758";1010;42;2,46;46;18,6991869918699;2,3499999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3759";1260;50;2,46;1;0,40650406504065;3,74;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3760";940;61;2,5599999;58;22,6562508850098;2,29;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"3761";980;68;2,5599999;36;14,0625005493164;1,83;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3762";1020;49;2,5599999;26;10,1562503967285;2,02;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3763";1070;41;2,46;6;2,4390243902439;2,8;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3764";1270;91;2,5599999;1;0,39062501525879;3,9300001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"3765";1270;83;2,51;31;12,3505976095618;1,87;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3766";1000;14;2,46;70;28,4552845528455;1;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"3767";1020;78;2,51;41;16,3346613545817;2,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3768";1090;51;2,46;19;7,72357723577236;3,47;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3769";1220;79;5,2199998;52;9,96168620542859;2,96;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3770";920;45;5,8400002;332;56,8493131215989;2,04;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3771";1020;108;5,1799998;17;3,28185340856577;3,27;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3772";1140;45;5,5599999;36;6,47482026033849;2,8599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3773";930;47;4,77;163;34,1719077568134;2,4000001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3774";1070;78;5,2199998;99;18,9655179680275;1,88;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"3775";1340;49;4,77;26;5,45073375262055;2,95;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3776";1040;37;4,77;40;8,38574423480084;2,9400001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3777";1080;71;5,2199998;45;8,62068998546705;2,1400001;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"3778";1270;93;5,1799998;35;6,75675701763541;3,3800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"3779";780;17;5,9099998;128;21,6582071627143;2;"FALSE";"FALSE";"FALSE";"FALSE";"C"
